store_id,shoe_id,price,link
7,47,114.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=F948700210&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FF9487002.html&intsrc=CATF_5705&subid1=price_comp_price
1,48,109.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=IG66498.5&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FIG6649.html&intsrc=CATF_5700&subid1=price_comp_price
7,48,119.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=IG65888&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FIG6588.html&intsrc=CATF_5705&subid1=price_comp_price
5,48,95.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IG6649-60&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-harden-vol-8-feather-grey-ig6649%3Fcurrency%3DUSD%26variant%3D44020714307779&intsrc=CATF_11961&subid1=price_comp_price
7,49,99.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=J645770010&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FJ6457700.html&intsrc=CATF_5705&subid1=price_comp_price
5,49,93.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FJ6457-300-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-tatum-2-vortex-fj6457-300%3Fcurrency%3DUSD%26variant%3D44006660145347&intsrc=CATF_11961&subid1=price_comp_price
5,51,94.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAT081-1-95&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-jimmy-butler-2-flame-red-abat081-1%3Fcurrency%3DUSD%26variant%3D42666319118531&intsrc=CATF_11961&subid1=price_comp_price
2,52,55.0,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=943383.377313659300&type=15&murl=https%3A%2F%2Fwww.finishline.com%2Fstore%2Fbrowse%2FproductDetail.jsp%3FproductId%3Dprod2869982%26brand_name%3DNIKE%26styleId%3DFJ4249%26colorId%3D101%26exp%3Dold&u1=price_comp_price
6,52,60.97,https://www.jdoqocy.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-book-1-basketball-shoes-24nikabk1flgstffxmnk%2F24nikabk1flgstffxmnk%3Fsku%3D26433149&subid1=price_comp_price
1,52,79.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=J424910110&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FJ4249101.html&intsrc=CATF_5700&subid1=price_comp_price
5,53,85.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3024977-100-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-flow-futr-x-elite-mod-grey-sonic-yellow-3024977-100%3Fcurrency%3DUSD%26variant%3D43701985116355&intsrc=CATF_11961&subid1=price_comp_price
6,54,71.97,https://www.dpbolvw.net/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnew-balance-fresh-foam-bb-v2-basketball-shoes-24nwbafrshfmbbv2bmns%2F24nwbafrshfmbbv2bmns%3Fsku%3D25436459&subid1=price_comp_price
5,54,83.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BBFRSHP2-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-fresh-foam-bb-v2-moonbeam-bbfrshp2%3Fcurrency%3DUSD%26variant%3D42932687372483&intsrc=CATF_11961&subid1=price_comp_price
3,55,133.97,https://www.tkqlhce.com/click-8756460-13610728?url=https%3A%2F%2Fwww.nike.com%2Ft%2Fgt-cut-3-basketball-shoes-GLHCGc%2FDV2913-006%3Fnikegos%3Dtrue&sid=price_comp_price
1,55,190.0,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=D291340210.5&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FD2913402.html&intsrc=CATF_5700&subid1=price_comp_price
7,55,190.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=D291340210.5&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FD2913402.html&intsrc=CATF_5705&subid1=price_comp_price
5,56,145.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FD2326-800-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-38-low-mothers-day-fd2326-800%3Fcurrency%3DUSD%26variant%3D44006308675779&intsrc=CATF_11961&subid1=price_comp_price
5,57,40.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IE9352-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-dame-certified-2-0-core-black-ie9352%3Fcurrency%3DUSD%26variant%3D42536526119107&intsrc=CATF_11961&subid1=price_comp_price
6,58,46.97,https://www.jdoqocy.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-g-tcut-academy-basketball-shoes-24nikagtctcdmytbbmnk%2F24nikagtctcdmytbbmnk%3Fsku%3D25425406&subid1=price_comp_price
3,58,47.97,https://www.dpbolvw.net/click-8756460-13610728?url=https%3A%2F%2Fwww.nike.com%2Ft%2Fgt-cut-academy-basketball-shoes-HWCFvAob%2FFB2599-003%3Fnikegos%3Dtrue&sid=price_comp_price
1,58,64.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=B259910112&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FB2599101.html&intsrc=CATF_5700&subid1=price_comp_price
5,59,84.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FD2335-006-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-one-take-5-black-habanero-red-fd2335-006%3Fcurrency%3DUSD%26variant%3D44024269209795&intsrc=CATF_11961&subid1=price_comp_price
5,60,62.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IE7870-130&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-adizero-select-2-0-ie7870%3Fcurrency%3DUSD%26variant%3D43615970590915&intsrc=CATF_11961&subid1=price_comp_price
5,61,92.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IF1864-40&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-ae-1-deep-blue-if1864%3Fcurrency%3DUSD%26variant%3D42949599199427&intsrc=CATF_11961&subid1=price_comp_price
6,62,46.97,https://www.kqzyfj.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fpuma-scoot-zeros-basketball-shoes-24pumasctzrwhtxxxmns%2F24pumasctzrwhtxxxmns%3Fsku%3D25696623&subid1=price_comp_price
9,63,130.0,https://www.awin1.com/pclick.php?p=41523764659&a=707873&m=15431&clickref=price_comp_price
5,63,70.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3026640-300-130&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-curry-spawn-flotro-basketball-shoes-hyper-green-3026640-300%3Fcurrency%3DUSD%26variant%3D42842987430083&intsrc=CATF_11961&subid1=price_comp_price
4,64,149.0,https://www.jdoqocy.com/click-8756460-15266129?url=https%3A%2F%2Fwayofwade.com%2Fproducts%2Fwade-all-city-12-sunshine-state%3Fvariant%3D44432328425687&sid=price_comp_price
5,64,64.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAU015-1-65&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-all-city-12-white-blue-abau015-1%3Fcurrency%3DUSD%26variant%3D42776341807299&intsrc=CATF_11961&subid1=price_comp_price
5,65,66.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IE8326-65&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-d-o-n-issue-5-halloween-ie8326%3Fcurrency%3DUSD%26variant%3D42743922622659&intsrc=CATF_11961&subid1=price_comp_price
5,66,74.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BBHSLS1-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-hesi-low-bright-sky-bbhsls1%3Fcurrency%3DUSD%26variant%3D42749859889347&intsrc=CATF_11961&subid1=price_comp_price
1,67,149.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=Z78837008.5&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FZ7883700.html&intsrc=CATF_5700&subid1=price_comp_price
7,67,200.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=F58411009&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FF5841100.html&intsrc=CATF_5705&subid1=price_comp_price
2,67,200.0,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=943383.377313686399&type=15&murl=https%3A%2F%2Fwww.finishline.com%2Fstore%2Fbrowse%2FproductDetail.jsp%3FproductId%3Dprod2864006%26brand_name%3DNIKE%26styleId%3DHF5353%26colorId%3D500%26exp%3Dold&u1=price_comp_price
7,68,109.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=BB2WYTR410&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FBB2WYTR4.html&intsrc=CATF_5705&subid1=price_comp_price
5,68,84.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BB2WYGS4-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-2wxy-v4-steel-bb2wygs4%3Fcurrency%3DUSD%26variant%3D42746120175811&intsrc=CATF_11961&subid1=price_comp_price
6,69,66.97,https://www.kqzyfj.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fjordan-zion-3-basketball-shoes-24jdnajrdnzn3lftfmns%2F24jdnajrdnzn3lftfmns%3Fsku%3D25495893&subid1=price_comp_price
1,69,79.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=D067510310&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FD0675103.html&intsrc=CATF_5700&subid1=price_comp_price
7,69,84.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=Z132160110&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FZ1321601.html&intsrc=CATF_5705&subid1=price_comp_price
5,70,60.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=112341101-7-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fanta-kt9-klay-thompson-water-rhyme-112341101-7%3Fcurrency%3DUSD%26variant%3D42515370213571&intsrc=CATF_11961&subid1=price_comp_price
6,71,47.97,https://www.kqzyfj.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-lebron-witness-8-basketball-shoes-24nikalbrnwtnss8tmnk%2F24nikalbrnwtnss8tmnk%3Fsku%3D25421925&subid1=price_comp_price
3,71,64.97,https://www.dpbolvw.net/click-8756460-13610728?url=https%3A%2F%2Fwww.nike.com%2Ft%2Flebron-witness-8-basketball-shoes-GEKpJ9OS%2FFB9944-401%3Fnikegos%3Dtrue&sid=price_comp_price
1,71,110.0,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=B223910010&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FB2239100.html&intsrc=CATF_5700&subid1=price_comp_price
4,72,119.0,https://www.kqzyfj.com/click-8756460-15266129?url=https%3A%2F%2Fwayofwade.com%2Fproducts%2Fwade-shadow-5-buzzer-beater%3Fvariant%3D44189632200919&sid=price_comp_price
5,72,42.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABPT053-1-90&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-shadow-black-shock-pink-abpt053-1%3Fcurrency%3DUSD%26variant%3D42532610048195&intsrc=CATF_11961&subid1=price_comp_price
1,73,64.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=IG06794.5&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FIG0679.html&intsrc=CATF_5700&subid1=price_comp_price
7,73,120.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=IG06804&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FIG0680.html&intsrc=CATF_5705&subid1=price_comp_price
5,73,55.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IE9362-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-trae-young-3-core-black-cloud-white-ie9362%3Fcurrency%3DUSD%26variant%3D42495856771267&intsrc=CATF_11961&subid1=price_comp_price
5,75,54.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=572341111-1-85&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2F361-degrees-ag4-aaron-gordon-someday-572341111-1%3Fcurrency%3DUSD%26variant%3D42497565229251&intsrc=CATF_11961&subid1=price_comp_price
6,76,75.97,https://www.tkqlhce.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Funder-armour-curry-11-basketball-shoes-24uaracrry11tmblkmns%2F24uaracrry11tmblkmns%3Fsku%3D25443223&subid1=price_comp_price
1,76,109.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=3741610010&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2F37416100.html&intsrc=CATF_5700&subid1=price_comp_price
7,76,119.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=661730013&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2F6617300.html&intsrc=CATF_5705&subid1=price_comp_price
5,77,103.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FQ9008-800-55W&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fwmns-air-jordan-38-center-star-fq9008-800%3Fcurrency%3DUSD%26variant%3D42480680992963&intsrc=CATF_11961&subid1=price_comp_price
10,77,176.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196608365112&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-jordan-38-fundamental-dz3356-106&intsrc=CATF_12171&subid1=price_comp_price
1,78,109.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=F424030010&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FF4240300.html&intsrc=CATF_5700&subid1=price_comp_price
7,78,160.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=F424030010&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FF4240300.html&intsrc=CATF_5705&subid1=price_comp_price
5,78,89.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FJ4240-300-115&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-kd-16-all-star-fj4240-300%3Fcurrency%3DUSD%26variant%3D42805614477507&intsrc=CATF_11961&subid1=price_comp_price
1,79,90.0,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=D753310110&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FD7533101.html&intsrc=CATF_5700&subid1=price_comp_price
6,79,89.99,https://www.tkqlhce.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-giannis-immortality-3-basketball-shoes-23nikagnnsmmrtltymnka%2F23nikagnnsmmrtltymnka%3Fsku%3D24291026&subid1=price_comp_price
2,79,90.0,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=943383.377313647798&type=15&murl=https%3A%2F%2Fwww.finishline.com%2Fstore%2Fbrowse%2FproductDetail.jsp%3FproductId%3Dprod2862981%26brand_name%3DNIKE%26styleId%3DDZ7533%26colorId%3D400%26exp%3Dold&u1=price_comp_price
5,80,68.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=Z323360104-031-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Frigorer-ar1-cocoon-z323360104-031%3Fcurrency%3DUSD%26variant%3D42522388594883&intsrc=CATF_11961&subid1=price_comp_price
7,81,130.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=Q33810036&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FQ3381003.html&intsrc=CATF_5705&subid1=price_comp_price
5,81,63.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=FQ3381-003-65W&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fwmns-nike-sabrina-1-beyond-fq3381-003%3Fcurrency%3DUSD%26variant%3D42749273276611&intsrc=CATF_11961&subid1=price_comp_price
6,82,169.99,https://www.tkqlhce.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-g-thustle-2-basketball-shoes-23nikazmgthstl2swmnk%2F23nikazmgthstl2swmnk%3Fsku%3D24858675&subid1=price_comp_price
5,82,66.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DJ9405-601-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-zoom-gt-hustle-2-christmas-dj9405-601%3Fcurrency%3DUSD%26variant%3D42706077089987&intsrc=CATF_11961&subid1=price_comp_price
1,83,94.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=X498530010.5&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FX4985300.html&intsrc=CATF_5700&subid1=price_comp_price
7,83,140.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=X498500412&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FX4985004.html&intsrc=CATF_5705&subid1=price_comp_price
5,83,96.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DZ2946-100-65&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-zoom-freak-5-tb-white-grey-dz2946-100%3Fcurrency%3DUSD%26variant%3D42750736138435&intsrc=CATF_11961&subid1=price_comp_price
2,84,180.0,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=943383.377313732665&type=15&murl=https%3A%2F%2Fwww.finishline.com%2Fstore%2Fbrowse%2FproductDetail.jsp%3FproductId%3Dprod2872042%26brand_name%3DNIKE%26styleId%3DDJ9431%26colorId%3D501%26exp%3Dold&u1=price_comp_price
5,84,91.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DJ9432-104-80&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-air-zoom-gt-jump-2-ep-fresh-dj9432-104%3Fcurrency%3DUSD%26variant%3D43711752143043&intsrc=CATF_11961&subid1=price_comp_price
10,84,119.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196604984454&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fair-zoom-gt-jump-orange-black-cz9907-800&intsrc=CATF_12171&subid1=price_comp_price
5,85,106.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAT051-4-120&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-way-of-wade-808-iii-ultra-oxygen-abat051-4%3Fcurrency%3DUSD%26variant%3D42465632583875&intsrc=CATF_11961&subid1=price_comp_price
7,86,130.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=D873380010&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FD8733800.html&intsrc=CATF_5705&subid1=price_comp_price
5,86,80.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DX8733-800-95&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-luka-2-bright-mango-dx8733-800%3Fcurrency%3DUSD%26variant%3D44318150066371&intsrc=CATF_11961&subid1=price_comp_price
10,86,97.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196608345640&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-luka-2-space-hunter-dx8733-001&intsrc=CATF_12171&subid1=price_comp_price
6,87,129.99,https://www.kqzyfj.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fpuma-all-pro-nitro-basketball-shoes-24pumallprntrcrwdmns%2F24pumallprntrcrwdmns%3Fsku%3D25446554&subid1=price_comp_price
5,88,47.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=112331611-5-65&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fanta-shock-wave-5-team-madhouse-112331611-5%3Fcurrency%3DUSD%26variant%3D42481720524995&intsrc=CATF_11961&subid1=price_comp_price
2,89,170.0,https://click.linksynergy.com/link?id=3uzGB/qlQhQ&offerid=943383.377313617928&type=15&murl=https%3A%2F%2Fwww.finishline.com%2Fstore%2Fbrowse%2FproductDetail.jsp%3FproductId%3Dprod2861356%26brand_name%3DNIKE%26styleId%3DDV2757%26colorId%3D005%26exp%3Dold&u1=price_comp_price
5,89,74.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DV2757-100-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnike-cosmic-unity-3-summit-white-dv2757-100%3Fcurrency%3DUSD%26variant%3D42443677171907&intsrc=CATF_11961&subid1=price_comp_price
10,89,96.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DV9087%2000112.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fcosmic-unity-3-phantom-bright-cactus-dv9087-001&intsrc=CATF_12171&subid1=price_comp_price
5,90,81.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABPT029-11-120&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-fission-8-wing-vein-abpt029-11%3Fcurrency%3DUSD%26variant%3D42466396668099&intsrc=CATF_11961&subid1=price_comp_price
10,90,100.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=6913657016376&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fwade-fission-8-miami-abpt029-9&intsrc=CATF_12171&subid1=price_comp_price
7,91,94.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=378979017.5&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2F37897901.html&intsrc=CATF_5705&subid1=price_comp_price
5,92,66.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAT053-9-110&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-all-city-11-v2-ashes-abat053-9%3Fcurrency%3DUSD%26variant%3D42496182943939&intsrc=CATF_11961&subid1=price_comp_price
7,93,120.0,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=B268360011&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FB2683600.html&intsrc=CATF_5705&subid1=price_comp_price
5,93,67.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DZ3320-200-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-tatum-1-tunnel-walk-dz3320-200%3Fcurrency%3DUSD%26variant%3D42768399368387&intsrc=CATF_11961&subid1=price_comp_price
10,93,82.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=FJ4653%200013.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-tatum-1-gs-zoo-fj4653-001&intsrc=CATF_12171&subid1=price_comp_price
5,94,80.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAT007-4-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fli-ning-wade-808-2-ultra-v2-energy-abat007-4%3Fcurrency%3DUSD%26variant%3D42616488427715&intsrc=CATF_11961&subid1=price_comp_price
5,95,56.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=IE9304-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fadidas-byw-select-basketball-shoes-wonder-orchid-off-white-ie9304%3Fcurrency%3DUSD%26variant%3D42514844680387&intsrc=CATF_11961&subid1=price_comp_price
10,95,105.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=196469536508&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fanthony-edwards-x-marvel-x-byw-select-ant-man-if0006&intsrc=CATF_12171&subid1=price_comp_price
10,97,87.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=DO7189%2000212.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fjordan-why-not-zer0-6-rattan-do7189-002&intsrc=CATF_12171&subid1=price_comp_price
5,97,97.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=DO7189-460-120&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fair-jordan-why-not-zer0-6-bright-concord-do7189-460%3Fcurrency%3DUSD%26variant%3D42398211702979&intsrc=CATF_11961&subid1=price_comp_price
6,98,66.97,https://www.kqzyfj.com/click-8756460-16989341?url=https%3A%2F%2Fwww.dickssportinggoods.com%2Fp%2Fnike-ja-1-basketball-shoes-24nikaj1tbblwhtxxmnk%2F24nikaj1tbblwhtxxmnk%3Fsku%3D25420603&subid1=price_comp_price
1,98,84.99,https://footlocker.8s4u9r.net/c/1960210/793097/11068?prodsku=F479640210&u=https%3A%2F%2Fwww.footlocker.com%2Fproduct%2F%7E%2FF4796402.html&intsrc=CATF_5700&subid1=price_comp_price
7,98,89.99,https://champssports.4xc4ep.net/c/1960210/793143/11069?prodsku=Q479640310.5&u=https%3A%2F%2Fwww.champssports.com%2Fproduct%2F%7E%2FQ4796403.html&intsrc=CATF_5705&subid1=price_comp_price
5,99,79.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=BBKLSLH2-100&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Fnew-balance-kawhi-2-bbklslh2%3Fcurrency%3DUSD%26variant%3D41615209038019&intsrc=CATF_11961&subid1=price_comp_price
10,99,102.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=195907952153&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fkawhi-2-blur-bbklslh2&intsrc=CATF_12171&subid1=price_comp_price
5,100,56.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=ABAT005-4-70&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Flining-wade-all-city-11-blossom-abat005-4%3Fcurrency%3DUSD%26variant%3D42395090190531&intsrc=CATF_11961&subid1=price_comp_price
10,100,92.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=6901034562479&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fwade-all-city-11-blossom-abat005-4&intsrc=CATF_12171&subid1=price_comp_price
5,101,58.0,https://kickscrew.sjv.io/c/1960210/1614983/12943?prodsku=3026285-101-75&u=https%3A%2F%2Fwww.kickscrew.com%2Fproducts%2Funder-armour-spawn-5-white-black-gold-3026285-101%3Fcurrency%3DUSD%26variant%3D42786701869251&intsrc=CATF_11961&subid1=price_comp_price
10,101,111.0,https://goat.sjv.io/c/1960210/1626853/12522?prodsku=3026285%201007.5&u=https%3A%2F%2Fwww.goat.com%2Fsneakers%2Fspawn-5-white-lime-pink-3026285-100&intsrc=CATF_12171&subid1=price_comp_price
4,102,135.0,https://www.tkqlhce.com/click-8756460-15266129?url=https%3A%2F%2Fwayofwade.com%2Fproducts%2Fwade-son-of-flash-bright-yellow%3Fvariant%3D45277188980951&sid=price_comp_price
